jumlah_disukai,tweet,url,pengguna
0,"['sobat', 'nusantara', 'pln', 'nusantara', 'power', 'pln', 'np', 'hasil', 'sambung', 'bangkit', 'listrik', 'tenaga', 'surya', 'plts', 'kota', 'negara', 'ikn', 'nusantara', 'jaring', 'transmisi', 'tahap', '10', 'megawatt', 'mw', 'total', '50', 'mw', 'kamis', '292', 'httpstco5d6ljjnylo']",https://x.com/fuathfirmansyah/status/1765024725661528489,fuathfirmansyah
0,"['lokasi', 'bangun', 'plts', 'ikn', '50mw', 'operasi', 'agustus', '2024', 'ibukotanusantara', 'infrastrukturikn', 'pltsikn', 'httpstcoseoope7mx1']",https://x.com/RobieMrg/status/1765002537047056595,RobieMrg
0,"['goldenboy7788', 'pindah', 'kota', 'nusantara', 'tingkat', 'sempat', 'kerja', 'daerah']",https://x.com/wardi_p99/status/1764993992549372316,wardi_p99
0,"['timnas', 'garuda', 'tc', 'kelas', 'dunia', 'ga', 'kalengkaleng', 'tum', 'ane', 'erickthohir', 'pssi', 'sepakbola', 'ketumpssi', 'erickthohir', 'jokowidodo', 'ikn', 'trainingcenter', 'tctimnas', 'ibukotanusantara', 'kerjakeras', 'pimpin', 'kerja', 'bangkit', 'nyali', 'timnas', 'kitagaruda', 'garudamendunia', 'httpstcotckmiesxnz']",https://x.com/WalujoRaka/status/1764985398332473707,WalujoRaka
0,"['perintah', 'amerika', 'serikat', 'as', 'komitmen', 'dukung', 'bangun', 'kota', 'indonesia', 'nusantara', 'httpstcoihgdtso5ib']",https://x.com/idx_channel/status/1764984210065092797,idx_channel
0,"['ahy', 'cerita', 'momentum', 'sharing', 'kait', 'aktivitas', 'kerja', '2', 'minggu', 'kunker', 'kota', 'negara', 'ikn', 'nusantara', 'sulut', 'damping', 'presiden', 'jokowi', 'februari']",https://x.com/suaradotcom/status/1764956413003235579,suaradotcom
0,"['2', 'presiden', 'jokowi', 'groundbreaking', 'infrastruktur', 'kawasan', 'kota', 'nusantara', 'ikn', 'tinggi', 'minat', 'investasi', 'ikn', 'lho', 'sobatsetneg', 'httpstcoukpwdptnve']",https://x.com/KemensetnegRI/status/1764936651816702238,KemensetnegRI
0,"['najam', 'paser', 'utara', 'menteri', 'hubung', 'budi', 'karya', 'sumadi', 'tinjau', 'lokasi', 'bangun', 'kereta', 'otonom', 'autonomous', 'rail', 'transit', 'art', 'kota', 'nusantara', 'ikn', 'kamis', '292', 'httpstcoqplrtcxzal']",https://x.com/hubdat151/status/1764932821557313700,hubdat151
0,"['investasi', 'asing', 'langsung', 'foreign', 'direct', 'investment', 'fdi', 'ikn', 'nusantara', 'target', 'iring', 'rencana', 'investor', 'china', 'malaysia', 'tanam', 'modal', 'megaproyek', 'kota', 'httpstcoorlhjv2bnb']",https://x.com/abimantrana56/status/1764930036573077934,abimantrana56
0,"['investasi', 'asing', 'langsung', 'foreign', 'direct', 'investment', 'fdi', 'ikn', 'nusantara', 'target', 'iring', 'rencana', 'investor', 'china', 'malaysia', 'tanam', 'modal', 'megaproyek', 'kota', 'httpstcodyxrxtb78c']",https://x.com/abimantrana56/status/1764930011646292178,abimantrana56
0,"['investasi', 'asing', 'langsung', 'foreign', 'direct', 'investment', 'fdi', 'ikn', 'nusantara', 'target', 'iring', 'rencana', 'investor', 'china', 'malaysia', 'tanam', 'modal', 'megaproyek', 'kota', 'httpstcopzpglmq1yx']",https://x.com/abimantrana56/status/1764929989613670775,abimantrana56
0,"['de', 'jure', 'kota', 'negara', 'udah', 'pindah', 'ikn', 'nusantara', 'de', 'facto']",https://x.com/ariefikhsanudin/status/1764927446539739208,ariefikhsanudin
232,"['mimpi', 'pa', 'jokowi', 'yg', 'sebentar', 'wujud', 'kota', 'nusantara', 'indonesia', 'basis', 'ekonomi', 'org', 'yg', 'benci', 'beliau', 'yg', 'tenaga', 'n', 'pikir', 'nya', 'utk', 'rakyat', 'n', 'negara', 'sungguh', 'hati', 'n', 'jiwa', 'nya', 'sakit', 'httpstcowdzwxocvil']",https://x.com/xquitavee/status/1764927223851573273,xquitavee
0,"['investasi', 'asing', 'langsung', 'foreign', 'direct', 'investment', 'fdi', 'ikn', 'nusantara', 'target', 'iring', 'rencana', 'investor', 'china', 'malaysia', 'tanam', 'modal', 'megaproyek', 'kota', 'httpstcofg3g9msuzy']",https://x.com/PolitikLingkar/status/1764923949782098255,PolitikLingkar
1,"['bank', 'mandiri', 'kawasan', 'kota', 'nusantara', 'ikn', 'najam', 'paser', 'utara', 'kalimantan', 'timur', 'kamis', '292', 'resmi', 'usung', 'nama', 'mandiri', 'digital', 'services', 'kantor', 'letak', 'pusat', 'layan', 'perban', 'kawasan', 'inti', 'pusat', 'perintah', 'kipp', 'ikn', 'bankmandiri', 'httpstcoomdpvokeaj']",https://x.com/Julia_BSCF/status/1764916634651959427,Julia_BSCF
0,"['repost', 'kementerianatrbpn', 'halo', 'sobatrbpn', 'menteri', 'atrkepala', 'bpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antony', 'kunjung', 'kerja', 'provinsi', 'kalimantan', 'timur', 'tepat', 'kota', 'nusantara', 'ikn', 'httpstcoytwkoty35v']",https://x.com/KantahKotaGtlo/status/1764915158596677829,KantahKotaGtlo
0,"['dit', 'harmonisasi', 'atur', 'perundangundangan', 'i', 'penuh', 'undang', 'kepala', 'unit', 'kerja', 'hukum', 'patuh', 'otorita', 'kota', 'nusantara', 'hadir', 'rapat', 'bahas', 'antarkementerianlembaga', 'rancang', 'atur', 'presiden', 'cepat', 'bangun', 'kota', 'nusantara', 'httpstcooxhvbhgzig']",https://x.com/djppkemenkumham/status/1764911508876865976,djppkemenkumham
2,"['httpstcoqjkwy1aqan', 'ppu', 'personil', 'satu', 'tugas', 'operasi', 'nusantara', 'mahakam', 'polda', 'kaltim', 'laksana', 'patroli', 'sambang', 'kamtibmas', 'aman', 'titik', 'kawasan', 'kota', 'negara', 'ikn', 'selasa', '050324', 'httpstcozvlxgvh6aa']",https://x.com/Poldakaltim/status/1764894771099947140,Poldakaltim
0,"['menteri', 'agraria', 'tata', 'ruang', 'atr', 'agus', 'yudhoyono', 'puji', 'kota', 'nusantara', 'ikn', 'kalimantan', 'timur', 'maha', 'karya', 'ahy', 'lontar', 'pujapuji', 'unjung', 'ikn', 'kali', 'detikcom', 'ahy', 'aguskunjungiikn', 'suasanaikn', 'pov', 'httpstcod1rrza90gh']",https://x.com/detikTravel/status/1764878506209542289,detikTravel
4,"['baja', 'krakatau', 'steel', 'istana', 'presiden', 'kota', 'negara', 'ikn', 'nusantara', '1', 'httpstco9teneozbkk']",https://x.com/_KRAKATAUSTEEL/status/1764877247108833459,_KRAKATAUSTEEL
1,"['baja', 'krakatau', 'steel', 'istana', 'presiden', 'kota', 'negara', 'ikn', 'nusantara', '2', 'httpstco9n8qvdybag']",https://x.com/_KRAKATAUSTEEL/status/1764875988750467581,_KRAKATAUSTEEL
3,"['baja', 'krakatau', 'steel', 'istana', 'presiden', 'kota', 'negara', 'ikn', 'nusantara', '1', 'httpstcoyq849n6zjo']",https://x.com/_KRAKATAUSTEEL/status/1764874310911713339,_KRAKATAUSTEEL
1,"['sobat', 'nusantara', 'pln', 'nusantara', 'power', 'pln', 'np', 'hasil', 'sambung', 'bangkit', 'listrik', 'tenaga', 'surya', 'plts', 'kota', 'negara', 'ikn', 'nusantara', 'jaring', 'transmisi', 'tahap', '10', 'megawatt', 'mw', 'total', '50', 'mw', 'kamis', '292', 'pln', 'plnnp', 'httpstcohfrtd2laml']",https://x.com/plnuidbali/status/1764866588212404610,plnuidbali
0,"['iisrahmawati', 'kota', 'nusantara', 'dorong', 'cepat', 'tumbuh', 'ekonomi', 'nasional']",https://x.com/bunga_lestari06/status/1764859763135811969,bunga_lestari06
0,"['iisrahmawati', 'kota', 'nusantara', 'warga', 'eksplorasi', 'potensi', 'wisata', 'kuliner', 'daerah']",https://x.com/abqary_fadlilah/status/1764857229990412421,abqary_fadlilah
0,"['nsingnings', 'pindah', 'kota', 'nusantara', 'peluang', 'kembang', 'daya', 'saing', 'ekonomi', 'indonesia', 'iknnusantara']",https://x.com/arirapuh/status/1764851557382905989,arirapuh
0,"['iisrahmawati', 'pindah', 'kota', 'nusantara', 'buka', 'peluang', 'kembang', 'ekonomi', 'indonesia', 'pindahibukota']",https://x.com/iyam63910348/status/1764848628454343034,iyam63910348
0,"['iisrahmawati', 'pindah', 'kota', 'nusantara', 'peluang', 'kembang', 'daya', 'saing', 'ekonomi', 'indonesia']",https://x.com/randy_martin911/status/1764846350112620559,randy_martin911
0,"['repost', 'kementerianatrbpn', 'menteri', 'agraria', 'tata', 'ruangkepala', 'badan', 'tanah', 'nasional', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'republik', 'indonesia', 'ri', 'joko', 'widodo', 'rangkai', 'kunjung', 'kerja', 'wilayah', 'kota', 'nusantara', 'ikn', 'httpstcocpq8mr5bgc']",https://x.com/kantahkabtdatar/status/1764844930143547472,kantahkabtdatar
0,"['nsingnings', 'pindah', 'kota', 'nusantara', 'salah', 'prioritas', 'utama', 'perintah', 'jokowi', 'maju', 'selu']",https://x.com/gayatri_gadis/status/1764843768963121360,gayatri_gadis
2,"['menteri', 'agraria', 'tata', 'ruangkepala', 'badan', 'tanah', 'nasional', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'republik', 'indonesia', 'ri', 'joko', 'widodo', 'rangkai', 'kunjung', 'kerja', 'wilayah', 'kota', 'nusantara', 'ikn', 'cont', 'httpstcofstoj6gpu0', 'httpstcoboovxafnas']",https://x.com/kantah_kbb/status/1764843064173179004,kantah_kbb
0,"['ketua', 'dewan', 'komisioner', 'otoritas', 'jasa', 'uang', 'ojk', 'mahendra', 'siregar', 'komitmen', 'ojk', 'dukung', 'bangun', 'kota', 'nusantara', 'ikn', 'httpstco1sv0yptjce']",https://x.com/detikfinance/status/1764641181596537340,detikfinance
0,"['menteri', 'agraria', 'tata', 'ruangkepala', 'badan', 'tanah', 'nasional', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'republik', 'indonesia', 'ri', 'joko', 'widodo', 'rangkai', 'kunjung', 'kerja', 'wilayah', 'kota', 'nusantara', 'ikn', '29', 'februari1', 'maret', '2024', 'httpstcombdt316sca']",https://x.com/kantahkabgowa/status/1764639646552891888,kantahkabgowa
0,"['kalo', 'butuh', 'jasa', 'input', 'data', 'excelword', 'langsung', 'wa', 'ajjaa', 'zonauang', 'zonacuan', 'zonabu', 'jasatugas', 'jokitugaskuliah', 'jokitugas', 'secretnumber', 'fore', 'lucas', 'galaxya15', 'rumor', 'revi', 'red', 'sparks', 'tina', 'toon', 'blok', 'm', 'kota', 'nusantara', 'cakep', 'rumahsalmasalsabil']",https://x.com/hanxzel/status/1764638346675110102,hanxzel
27,"['kota', 'nusantara', 'malam', 'pusat', 'indonesia', 'salah', 'kota', 'indah', 'indonesia', 'dunia', 'jaya', 'negeri', 'ku', 'sejahtera', 'bangsa', 'ku', 'indonesia', 'httpstcoxfamyppvrl']",https://x.com/Pendekar969/status/1764636948382220629,Pendekar969
0,"['presiden', 'republik', 'indonesia', 'joko', 'widodo', 'ajak', 'menteri', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'gabung', 'kabinet', 'indonesia', 'maju', 'malam', 'kota', 'nusantara', 'ikn', 'httpstcoeo0ij1ne42']",https://x.com/Media_Asuransi/status/1764629394973450713,Media_Asuransi
1,"['repost', 'kementerianatrbpn', 'menteri', 'agraria', 'tata', 'ruangkepala', 'badan', 'tanah', 'nasional', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'republik', 'indonesia', 'ri', 'joko', 'widodo', 'rangkai', 'kunjung', 'kerja', 'wilayah', 'kota', 'nusantara', 'ikn', 'httpstcoliqqbukhgy']",https://x.com/AtrbpnBalam/status/1764607312902475945,AtrbpnBalam
1,"['iring', 'bangun', 'kota', 'nusantara', 'ikn', 'jalan', 'wajib', 'masyarakat', 'doa', 'maju', 'bangsa', 'nkri', 'harga', 'mati', 'sinergimedsosopdklungkung', 'httpstcofqcgs2eqgl']",https://x.com/klk_kominfo/status/1764554852166947219,klk_kominfo
0,"['menteri', 'agraria', 'tata', 'ruangkepala', 'badan', 'tanah', 'nasional', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'republik', 'indonesia', 'ri', 'joko', 'widodo', 'rangkai', 'kunjung', 'kerja', 'wilayah', 'kota', 'nusantara', 'ikn', '29', 'februari1', 'maret', '2024', 'httpstcohckncmrzyz']",https://x.com/KantahBPP/status/1764540784173269475,KantahBPP
1,"['2', 'ikn', 'nusantara', 'kota', 'peluangpeluang', 'bisnis', 'youtube', 'httpstcomeigpc3j7t', 'httpstcokzc0rwyjgq']",https://x.com/harmenharmen/status/1764537817911468426,harmenharmen
0,"['meraaahputiiih', 'pindah', 'kota', 'nusantara', 'salah', 'prioritas', 'utama', 'perintah', 'jokowi', 'maju', 'daerah']",https://x.com/sawertyj/status/1764537112135954516,sawertyj
0,"['sadikgalib', 'kota', 'nusantara', 'pusat', 'teknologi', 'inovasi', 'indonesia']",https://x.com/olga_tampubolon/status/1764503641065672802,olga_tampubolon
0,"['repost', 'kementerianatrbpn', 'menteri', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'republik', 'indonesia', 'ri', 'joko', 'widodo', 'rangkai', 'kunjung', 'kerja', 'wilayah', 'kota', 'nusantara', 'ikn', '29', 'februari1', 'maret', '2024', 'httpstcozcq0mgj7n3']",https://x.com/kantahkabmelawi/status/1764496140140191973,kantahkabmelawi
0,"['meraaahputiiih', 'kota', 'nusantara', 'pusat', 'bangun', 'infrastruktur', 'modern', 'indonesia']",https://x.com/yusuf_hidayan/status/1764496058170953925,yusuf_hidayan
0,"['meraaahputiiih', 'pindah', 'kota', 'nusantara', 'dukung', 'penuh', 'presiden', 'upaya', 'sebar', 'bangun', 'rata', 'indonesia']",https://x.com/adra_mahliha15/status/1764495946149400645,adra_mahliha15
0,"['repost', 'kementerianatrbpn', 'menteri', 'agraria', 'tata', 'ruangkepala', 'badan', 'tanah', 'nasional', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'republik', 'indonesia', 'ri', 'joko', 'widodo', 'rangkai', 'kunjung', 'kerja', 'wilayah', 'kota', 'nusantara', 'ikn', 'httpstcop3zxktjsez']",https://x.com/atrbpn_pohuwato/status/1764489058389205031,atrbpn_pohuwato
0,"['pln', 'nusantara', 'power', 'pln', 'np', 'hasil', 'sambung', 'bangkit', 'listrik', 'tenaga', 'surya', 'plts', 'kota', 'negara', 'ikn', 'nusantara', 'jaring', 'transmisi', 'tahap', '10', 'megawatt', 'mw', 'kamis', '292', 'pln', 'plnnp', 'plnnusantarapower', 'empoweringnusantara', 'gobeyondpower', 'httpstcobdslmwe1ud']",https://x.com/plnnpupdkpandan/status/1764488466283577388,plnnpupdkpandan
0,"['menteri', 'agraria', 'tata', 'ruangkepala', 'badan', 'tanah', 'nasional', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'republik', 'indonesia', 'ri', 'joko', 'widodo', 'rangkai', 'kunjung', 'kerja', 'wilayah', 'kota', 'nusantara', 'ikn', '29', 'februari1', 'maret', '2024', 'httpstco2enevuoc8p']",https://x.com/KantahLamongan/status/1764486801660813658,KantahLamongan
0,"['httpstcoqjkwy1aqan', 'ppu', 'personil', 'satu', 'tugas', 'operasi', 'nusantara', 'mahakam', 'polda', 'kaltim', 'laksana', 'patroli', 'kamtibmas', 'intensif', 'aman', 'titik', 'kawasan', 'kota', 'negara', 'ikn', 'httpstcovusxwibjzx']",https://x.com/Poldakaltim/status/1764477668165312851,Poldakaltim
0,"['pln', 'nusantara', 'power', 'pln', 'np', 'hasil', 'sambung', 'bangkit', 'listrik', 'tenaga', 'surya', 'plts', 'kota', 'negara', 'ikn', 'nusantara', 'jaring', 'transmisi', 'tahap', '10', 'megawatt', 'mw', 'kamis', '292', 'httpstcofnr457dtju']",https://x.com/ptpln_np/status/1764472228572488005,ptpln_np
679,"['ke9', 'tani', 'bebas', 'rutan', 'mapolda', 'kalimantan', 'timur', 'jumat', '132024', 'tangkap', 'tahan', 'tuduh', 'halang', 'proyek', 'bangun', 'bandara', 'vvip', 'kota', 'nusantara', 'kabupaten', 'najam', 'paser', 'utara', 'kemarin', 'dasar', 'hasil', 'httpstcokobssea7vt']",https://x.com/NarasiNewsroom/status/1764471766016282876,NarasiNewsroom
0,"['menteri', 'agraria', 'tata', 'ruangkepala', 'badan', 'tanah', 'nasional', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'republik', 'indonesia', 'ri', 'joko', 'widodo', 'rangkai', 'kunjung', 'kerja', 'wilayah', 'kota', 'nusantara', 'ikn', 'simak', 'lengkap', 'httpstcohqqjkys4sz']",https://x.com/Kantahbontang/status/1764466547316408376,Kantahbontang
0,"['menteri', 'agraria', 'tata', 'ruangkepala', 'badan', 'tanah', 'nasional', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'joko', 'widodo', 'rangkai', 'groundbreaking', 'tahap', 'kawasan', 'kota', 'nusantara', 'ikn', 'simak', 'lengkap', 'httpstcojexpxbskqg']",https://x.com/Kantahbontang/status/1764465446961676381,Kantahbontang
0,"['pt', 'bank', 'rakyat', 'indonesia', 'persero', 'tbk', 'bri', 'resmi', 'bangun', 'gedung', 'bri', 'international', 'microfinance', 'center', 'kota', 'nusantara', 'ikn', 'briuntukrakyat', 'reqread']",https://x.com/sidevanpratama/status/1764464844970008920,sidevanpratama
0,"['mitsubishi', 'menang', 'ada', 'lift', 'eskalator', 'ikn', 'pt', 'mitsubishi', 'jaya', 'elevator', 'and', 'escalator', 'mjee', 'menang', 'pengadaaan', 'lift', 'ekslatator', 'fasilitas', 'utama', 'perintah', 'kota', 'nusantara', 'ikn', 'udangbet', 'httpstcoshocppowlf']",https://x.com/udangbet/status/1764462514203484612,udangbet
0,"['menteri', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'republik', 'indonesia', 'ri', 'joko', 'widodo', 'rangkai', 'kunjung', 'kerja', 'wilayah', 'kota', 'nusantara', 'ikn', '29', 'februari1', 'maret', '2024', 'kantahkabsumbawabarat', 'httpstcon70e2s6o19']",https://x.com/KantahKSB/status/1764458562988966307,KantahKSB
0,"['halo', 'sobatrbpn', 'menteri', 'atrkepala', 'bpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antony', 'kunjung', 'kerja', 'provinsi', 'kalimantan', 'timur', 'tepat', 'kota', 'nusantara', 'ikn', 'simak', 'lengkap', 'httpstcow5claprrrc']",https://x.com/Kantahbontang/status/1764455887492764149,Kantahbontang
0,"['proses', 'bangun', 'kota', 'nusantara', 'ikn', 'jalan', 'samping', 'fokus', 'bangun', 'infrastruktur', 'fasilitas', 'wilayah', 'ikn', 'perintah', 'upaya', 'tarik', 'investasi', 'negeri', 'simak', 'lengkap', 'httpstcofagnyzzoix']",https://x.com/Kantahbontang/status/1764455608047280199,Kantahbontang
0,"['menteri', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'damping', 'presiden', 'joko', 'widodo', 'rangkai', 'groundbreaking', 'tahap', 'kawasan', 'kota', 'nusantara', 'ikn', 'kamis', '29022024', 'kantahkabsumbawabarat', 'httpstcoq566a1mm3j']",https://x.com/KantahKSB/status/1764453764554268990,KantahKSB
2,"['proses', 'bangun', 'kota', 'nusantara', 'ikn', 'jalan', 'samping', 'fokus', 'bangun', 'infrastruktur', 'fasilitas', 'wilayah', 'ikn', 'perintah', 'upaya', 'tarik', 'investasi', 'negeri', 'httpstcojzixzezq8b']",https://x.com/atr_bpnsrl/status/1764441780890837320,atr_bpnsrl
0,"['puji', 'ikn', 'nusantara', 'ahy', 'nilai', 'rela', 'tinggal', 'dukung', 'kuasa', 'ubah', 'ikn', 'iknnusantara', 'ibukotanegara', 'ibukotanusantara', 'kaltim', 'kalimantantimur', 'ahy', 'agusharimurtiyudhoyono', 'demokrat', 'httpstcoln0gpmhacm', 'tribunkaltim']",https://x.com/tribunkaltim/status/1764435335256129861,tribunkaltim
0,"['transaksi', 'aktivitas', 'seharihari', 'kota', 'nusantara', 'ikn', 'cashless', 'uang', 'tunai', 'mbkbfm', 'httpstcotweclovksa']",https://x.com/kalimaya_malang/status/1764434521162977407,kalimaya_malang
0,"['menteri', 'agraria', 'tata', 'ruangkepala', 'badan', 'tanah', 'nasional', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'republik', 'indonesia', 'ri', 'joko', 'widodo', 'rangkai', 'kunjung', 'kerja', 'wilayah', 'kota', 'nusantara', 'ikn', '29', 'februari1', 'maret', '2024', 'kamis', 'httpstcon3yehmmqhb']",https://x.com/kantah_kotabaru/status/1764430148299067788,kantah_kotabaru
19,"['menteri', 'kerja', 'rumah', 'rakyat', 'pupr', 'direktorat', 'jenderal', 'rumah', 'terap', 'konsep', 'bangun', 'hijau', 'cerdas', 'proses', 'bangun', 'tower', 'huni', 'asnhankam', 'kota', 'nusantara', 'ikn', 'parah', 'mimin', 'peri', 'bank', 'btn', 'mutualan', 'wasit', 'wonbin', 'blonde', 'httpstcoxp298wtuux']",https://x.com/Anggita_lung/status/1764428164493877474,Anggita_lung
21,"['menteri', 'kerja', 'rumah', 'rakyat', 'pupr', 'direktorat', 'jenderal', 'rumah', 'terap', 'konsep', 'bangun', 'hijau', 'cerdas', 'proses', 'bangun', 'tower', 'huni', 'asnhankam', 'kota', 'nusantara', 'ikn', 'parah', 'mimin', 'peri', 'bank', 'btn', 'mutualan', 'wasit', 'wonbin', 'blonde', 'httpstcoagcgxqbhee']",https://x.com/Nidyna10/status/1764427909341532403,Nidyna10
0,"['10', 'operasional', 'ikn', 'apbn', 'otorita', 'kota', 'nusantara', 'oikn', 'prediksi', '10', 'kota', 'newsupdate', 'ikn', 'oikn', 'apbn', 'operasionalikn', 'httpstcodty0nqlmgi']",https://x.com/arahkitamedia_/status/1764427209282904156,arahkitamedia_
1,"['twectan', 'enhazet', 'agamanusantara', 'tentara', 'bencong', 'amp', 'amatir', 'israel', 'bunuh', 'anak2', 'perempuan', 'orang', 'tuamereka', 'takut', 'sergap', 'pasu', 'hamas', 'bantu', 'amerika', 'kota', 'israel', 'tel', 'aviv', 'asai', 'hamas', 'hitung']",https://x.com/shupesyaru/status/1764340807258272192,shupesyaru
0,"['fasilitasfasilitas', 'kota', 'nusantara', 'selesai', 'pesimis', 'selesai', 'bangun', 'pungkas', 'briuntukrakyat', 'reqread']",https://x.com/sidevanpratama/status/1764320115867459755,sidevanpratama
0,"['titik', 'betulbetul', 'kota', 'nusantara', 'briuntukrakyat', 'reqread']",https://x.com/sidevanpratama/status/1764320109492089174,sidevanpratama
0,"['airportnya', 'nusantara', 'kirakira', 'junijuli', 'coba', 'sih', 'kota', 'nusantara', 'barat', 'kota', 'nusantara', 'timur', 'briuntukrakyat', 'reqread']",https://x.com/sidevanpratama/status/1764320107075891618,sidevanpratama
0,"['titik', 'kota', 'nusantara', 'gambar', 'hitung', 'tengahtengah', 'negara', 'indonesia', 'jokowi', 'briuntukrakyat', 'reqread']",https://x.com/sidevanpratama/status/1764320104827982253,sidevanpratama
0,"['hadir', 'presiden', 'ri', 'joko', 'widodo', 'acara', 'groundbreaking', 'bangun', 'gedung', 'bri', 'kota', 'nusantara', 'ikn', 'hadir', 'jajar', 'menteri', 'kabinet', 'indonesia', 'maju', 'briuntukrakyat', 'reqread']",https://x.com/sidevanpratama/status/1764318678764630441,sidevanpratama
0,"['baru', 'bri', 'bangun', 'bri', 'international', 'microfinance', 'center', 'kota', 'nusantara', 'ikn', 'bangun', 'acara', 'groundbreaking', 'kota', 'nusantara', 'kamis', '29', 'februari', '2024', 'briuntukrakyat', 'reqread']",https://x.com/sidevanpratama/status/1764315693389066739,sidevanpratama
1,"['masyarakat', 'pantai', 'lango', 'dukung', 'bangun', 'kota', 'negara', 'ikn', 'nusantara', 'harap', 'perintah', 'relokasi', 'dampak', 'bangun', 'httpstco48h3d2yrmw']",https://x.com/detikfinance/status/1764290419511152897,detikfinance
54,"['menteri', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'unggah', 'momen', 'malam', 'kota', 'nusantara', 'ikn', 'ahy', 'nilai', 'ikn', 'mahakarya', 'project', 'httpstcog3belionxq']",https://x.com/detikcom/status/1764289632638730401,detikcom
24,"['masjid', 'megan', 'design', 'modern', 'corak', 'islami', 'hadir', 'kota', 'nusantara', 'insha', 'allah', '2024', 'umat', 'muslim', 'sdh', 'ibadah', 'masjid', 'ya', 'allah', 'swt', 'kuat', 'shalat', 'ibadah', 'masjid', 'httpstcopgza7qf102']",https://x.com/Pendekar969/status/1764288786970902679,Pendekar969
0,"['tol', 'ikn', 'segment', '6b', 'progres', 'nya', 'lumayan', 'cepat', 'ibukotanusantara', 'infrastrukturikn', 'tolikn', 'httpstcoyrm5my9hxe']",https://x.com/RobieMrg/status/1764269086949986789,RobieMrg
1,"['menteri', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'unggah', 'momen', 'malam', 'kota', 'nusantara', 'ikn', 'ahy', 'nilai', 'ikn', 'mahakarya', 'project', 'httpstcozo9ejlmxfn']",https://x.com/detikfinance/status/1764262901974552982,detikfinance
0,"['koalisinetizen', 'presiden', 'dukung', 'pindah', 'kota', 'nusantara', 'wujud', 'pihak', 'perintah', 'daerah', 'indonesia']",https://x.com/andre_rasy8/status/1764248843385000409,andre_rasy8
1,"['electrizen', 'plts', 'tahap', '1', 'kapasitas', '10', 'mw', 'sukses', 'operasi', 'pln', 'tunjuk', 'ikn', 'layan', 'energi', 'bersih', 'pt', 'pln', 'persero', 'subholding', 'pln', 'nusantara', 'power', 'hasil', 'sambung', 'bangkit', 'listrik', 'tenaga', 'surya', 'plts', 'kota', 'negara', 'ikn', 'nusantara', 'jaring', 'transmisi', 'httpstcoq8xmxotla9']",https://x.com/pln_ntb/status/1764246814574973282,pln_ntb
0,"['dekorhaus', 'kota', 'nusantara', 'warga', 'eksplorasi', 'potensi', 'wisata', 'kuliner', 'daerah']",https://x.com/fajar_rohmat22/status/1764244784934449646,fajar_rohmat22
0,"['koalisinetizen', 'pindah', 'kota', 'nusantara', 'buka', 'peluang', 'kembang', 'ekonomi', 'indonesia']",https://x.com/atun_komayah/status/1764243955187859650,atun_komayah
0,"['puji', 'ikn', 'nusantara', 'ahy', 'nilai', 'rela', 'tinggal', 'dukung', 'kuasa', 'ubah', 'ikn', 'iknnusantara', 'ibukotanegara', 'ibukotanusantara', 'kaltim', 'kalimantantimur', 'ahy', 'agusharimurtiyudhoyono', 'demokrat', 'httpstcoln0gpmhisk', 'tribunkaltim']",https://x.com/tribunkaltim/status/1764223812382646484,tribunkaltim
0,"['layan', 'internet', 'bas', 'satelit', 'milik', 'elon', 'musk', 'starlink', 'masuk', 'kota', 'negara', 'ikn', 'nusantara', 'otorita', 'kota', 'nusantara', 'oikn', 'sebut', 'starlink', 'minat', 'investasi', 'httpstcorqccmwzui4']",https://x.com/whatwrongwyouu/status/1764222869314425144,whatwrongwyouu
